wikimedia_language_code,bcp47_tag,bcp47_primary_language,iso_639_1,iso_639_2_bibliographic,iso_639_2_terminologic,iso_639_3,iso_scope,iso_language_type,iso_reference_name,mapping_type,mapping_confidence,mapping_note,language_name_english,language_name_native,wikipedia_url,api_url,analytics_project,database_name,site_name,status,is_active,is_closed,article_count,total_pages,total_edits,registered_users,active_users,administrators,files_local,pageviews_30_days,pageviews_365_days,pageviews_30_start,pageviews_30_end,pageviews_365_start,pageviews_365_end,date_established,date_established_source,statistics_retrieved_at_utc,pageviews_retrieved_at_utc,connector_error
ta,ta,ta,ta,tam,tam,tam,I,L,Tamil,iso_registry_crosswalk,high,,தமிழ்,Tamil,https://ta.wikipedia.org,https://ta.wikipedia.org/w/api.php,ta.wikipedia,tawiki,விக்கிப்பீடியா,active,True,False,187691,629451,4592357,262764,477,31,9876,5496206,79174941,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:43.465975+00:00,2026-07-20T09:29:43.465975+00:00,
th,th,th,th,tha,tha,tha,I,L,Thai,iso_registry_crosswalk,high,,ไทย,Thai,https://th.wikipedia.org,https://th.wikipedia.org/w/api.php,th.wikipedia,thwiki,วิกิพีเดีย,active,True,False,185326,1189310,13111160,557445,2757,18,9263,31952754,372551292,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:30:09.447015+00:00,2026-07-20T09:30:09.447015+00:00,
lld,lld,lld,,,,lld,I,L,Ladin,direct_iso_639_3,high,,Ladin,Ladin,https://lld.wikipedia.org,https://lld.wikipedia.org/w/api.php,lld.wikipedia,lldwiki,Wikipedia,active,True,False,183205,191034,252421,14035,30,3,4,237471,11005160,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:35.884967+00:00,2026-07-20T09:26:35.884967+00:00,
nn,nn,nn,nn,nno,nno,nno,I,L,Norwegian Nynorsk,iso_registry_crosswalk,high,,norsk nynorsk,Norwegian Nynorsk,https://nn.wikipedia.org,https://nn.wikipedia.org/w/api.php,nn.wikipedia,nnwiki,Wikipedia,active,True,False,178133,401363,3653576,155654,145,14,10,1542583,24893853,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:39.260028+00:00,2026-07-20T09:27:39.260028+00:00,
hi,hi,hi,hi,hin,hin,hin,I,L,Hindi,iso_registry_crosswalk,high,,हिन्दी,Hindi,https://hi.wikipedia.org,https://hi.wikipedia.org/w/api.php,hi.wikipedia,hiwiki,विकिपीडिया,active,True,False,170548,1391172,6574343,915550,892,7,4683,14289435,200959834,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:25.319557+00:00,2026-07-20T09:25:25.319557+00:00,
mk,mk,mk,mk,mac,mkd,mkd,I,L,Macedonian,iso_registry_crosswalk,high,,македонски,Macedonian,https://mk.wikipedia.org,https://mk.wikipedia.org/w/api.php,mk.wikipedia,mkwiki,Википедија,active,True,False,163204,606642,5585630,134130,270,12,9039,1842621,,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:15.839181+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/mk.wikipedia/all-access/user/daily/2025072000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/mk.wikipedia/all-access/user/daily/2025072000/2026071900
yue,yue,yue,,,,yue,I,L,Yue Chinese,direct_iso_639_3,high,,粵語,Cantonese,https://zh-yue.wikipedia.org,https://zh-yue.wikipedia.org/w/api.php,zh-yue.wikipedia,zh_yuewiki,維基百科,active,True,False,151142,341569,2432880,338269,816,9,3081,6633518,60544517,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:31:39.414837+00:00,2026-07-20T09:31:39.414837+00:00,
lv,lv,lv,lv,lav,lav,lav,M,L,Latvian,iso_registry_crosswalk,high,,latviešu,Latvian,https://lv.wikipedia.org,https://lv.wikipedia.org/w/api.php,lv.wikipedia,lvwiki,Vikipēdija,active,True,False,144432,575824,4488538,146976,416,14,28778,3277824,53371168,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:40.177004+00:00,2026-07-20T09:26:40.177004+00:00,
la,la,la,la,lat,lat,lat,I,H,Latin,iso_registry_crosswalk,high,,Latina,Latin,https://la.wikipedia.org,https://la.wikipedia.org/w/api.php,la.wikipedia,lawiki,Vicipaedia,active,True,False,141981,295284,3963526,209474,175,21,0,2170002,23671854,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:29.621025+00:00,2026-07-20T09:26:29.621025+00:00,
ast,ast,ast,,ast,ast,ast,I,L,Asturian,direct_iso_639_3,high,,asturianu,Asturian,https://ast.wikipedia.org,https://ast.wikipedia.org/w/api.php,ast.wikipedia,astwiki,Wikipedia,active,True,False,139171,249577,4499936,149797,141,6,0,1712595,22795123,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:22:37.833485+00:00,2026-07-20T09:22:37.833485+00:00,
af,af,af,af,afr,afr,afr,I,L,Afrikaans,iso_registry_crosswalk,high,,Afrikaans,Afrikaans,https://af.wikipedia.org,https://af.wikipedia.org/w/api.php,af.wikipedia,afwiki,Wikipedia,active,True,False,129853,440983,2913558,208760,247,15,10045,2232286,28487022,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:22:21.646079+00:00,2026-07-20T09:22:21.646079+00:00,
te,te,te,te,tel,tel,tel,I,L,Telugu,iso_registry_crosswalk,high,,తెలుగు,Telugu,https://te.wikipedia.org,https://te.wikipedia.org/w/api.php,te.wikipedia,tewiki,వికీపీడియా,active,True,False,126172,424013,4772825,148833,369,11,15234,3218830,47237060,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:30:07.368223+00:00,2026-07-20T09:30:07.368223+00:00,
sw,sw,sw,sw,swa,swa,swa,M,L,Swahili (macrolanguage),iso_registry_crosswalk,high,,Kiswahili,Swahili,https://sw.wikipedia.org,https://sw.wikipedia.org/w/api.php,sw.wikipedia,swwiki,Wikipedia,active,True,False,121148,230898,1577181,89789,204,14,1210,,31458722,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:33.714990+00:00,2026-07-20T09:29:33.714990+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/sw.wikipedia/all-access/user/daily/2026062000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/sw.wikipedia/all-access/user/daily/2026062000/2026071900
tg,tg,tg,tg,tgk,tgk,tgk,I,L,Tajik,iso_registry_crosswalk,high,,тоҷикӣ,Tajik,https://tg.wikipedia.org,https://tg.wikipedia.org/w/api.php,tg.wikipedia,tgwiki,Википедиа,active,True,False,118757,288534,1480476,143485,93,7,544,583917,13387771,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:30:08.801832+00:00,2026-07-20T09:30:08.801832+00:00,
my,my,my,my,bur,mya,mya,I,L,Burmese,iso_registry_crosswalk,high,,မြန်မာဘာသာ,Burmese,https://my.wikipedia.org,https://my.wikipedia.org/w/api.php,my.wikipedia,mywiki,ဝီကီပီးဒီးယား,active,True,False,111277,271630,1043195,142522,308,4,2937,1844455,22821919,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:30.811252+00:00,2026-07-20T09:27:30.811252+00:00,
ha,ha,ha,ha,hau,hau,hau,I,L,Hausa,iso_registry_crosswalk,high,,Hausa,Hausa,https://ha.wikipedia.org,https://ha.wikipedia.org/w/api.php,ha.wikipedia,hawiki,Wikipedia,active,True,False,106378,151449,884967,46669,330,15,0,2600178,31772362,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:22.814820+00:00,2026-07-20T09:25:22.814820+00:00,
sq,sq,sq,sq,alb,sqi,sqi,M,L,Albanian,iso_registry_crosswalk,high,,shqip,Albanian,https://sq.wikipedia.org,https://sq.wikipedia.org/w/api.php,sq.wikipedia,sqwiki,Wikipedia,active,True,False,106071,328313,3006610,188711,318,5,3434,1899279,39442215,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:28.296315+00:00,2026-07-20T09:29:28.296315+00:00,
mg,mg,mg,mg,mlg,mlg,mlg,M,L,Malagasy,iso_registry_crosswalk,high,,Malagasy,Malagasy,https://mg.wikipedia.org,https://mg.wikipedia.org/w/api.php,mg.wikipedia,mgwiki,Wikipedia,active,True,False,103490,262605,1146719,40170,104,2,3,,,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:59.005397+00:00,,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/mg.wikipedia/all-access/user/daily/2026062000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/mg.wikipedia/all-access/user/daily/2026062000/2026071900 | pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/mg.wikipedia/all-access/user/daily/2025072000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/mg.wikipedia/all-access/user/daily/2025072000/2026071900
mr,mr,mr,mr,mar,mar,mar,I,L,Marathi,iso_registry_crosswalk,high,,मराठी,Marathi,https://mr.wikipedia.org,https://mr.wikipedia.org/w/api.php,mr.wikipedia,mrwiki,विकिपीडिया,active,True,False,102362,333194,2690959,182907,372,10,2403,2513239,42671433,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:27.287489+00:00,2026-07-20T09:27:27.287489+00:00,
bs,bs,bs,bs,bos,bos,bos,I,L,Bosnian,iso_registry_crosswalk,high,,bosanski,Bosnian,https://bs.wikipedia.org,https://bs.wikipedia.org/w/api.php,bs.wikipedia,bswiki,Wikipedia,active,True,False,98520,387162,3900300,182590,215,10,5319,2301228,32697911,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:23:10.175437+00:00,2026-07-20T09:23:10.175437+00:00,
ku,ku,ku,ku,kur,kur,kur,M,L,Kurdish,iso_registry_crosswalk,high,,kurdî,Kurdish,https://ku.wikipedia.org,https://ku.wikipedia.org/w/api.php,ku.wikipedia,kuwiki,Wîkîpediya,active,True,False,91913,301679,2079344,169969,99,3,554,755642,17460077,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:19.274688+00:00,2026-07-20T09:26:19.274688+00:00,
br,br,br,br,bre,bre,bre,I,L,Breton,iso_registry_crosswalk,high,,brezhoneg,Breton,https://br.wikipedia.org,https://br.wikipedia.org/w/api.php,br.wikipedia,brwiki,Wikipedia,active,True,False,91468,161672,2190405,92322,106,5,492,392761,14856354,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:23:09.514980+00:00,2026-07-20T09:23:09.514980+00:00,
be-tarask,be-tarask,be,be,bel,bel,bel,I,L,Belarusian,orthographic_variant,high,Belarusian in Taraskievica orthography.,беларуская (тарашкевіца),Belarusian (Taraškievica orthography),https://be-tarask.wikipedia.org,https://be-tarask.wikipedia.org/w/api.php,be-tarask.wikipedia,be_x_oldwiki,Вікіпэдыя,active,True,False,91200,266642,2672290,98323,197,4,2279,777538,9458381,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:23:02.155599+00:00,2026-07-20T09:23:02.155599+00:00,
oc,oc,oc,oc,oci,oci,oci,I,L,Occitan (post 1500),iso_registry_crosswalk,high,,occitan,Occitan,https://oc.wikipedia.org,https://oc.wikipedia.org/w/api.php,oc.wikipedia,ocwiki,Wikipèdia,active,True,False,90817,167294,2491998,64133,126,3,306,845939,16074782,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:46.083455+00:00,2026-07-20T09:27:46.083455+00:00,
ml,ml,ml,ml,mal,mal,mal,I,L,Malayalam,iso_registry_crosswalk,high,,മലയാളം,Malayalam,https://ml.wikipedia.org,https://ml.wikipedia.org/w/api.php,ml.wikipedia,mlwiki,വിക്കിപീഡിയ,active,True,False,88228,554564,4387282,206688,393,13,7511,2681179,43580790,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:23.515620+00:00,2026-07-20T09:27:23.515620+00:00,
nds,nds,nds,,nds,nds,nds,I,L,Low German,direct_iso_639_3,high,,Plattdüütsch,Low German,https://nds.wikipedia.org,https://nds.wikipedia.org/w/api.php,nds.wikipedia,ndswiki,Wikipedia,active,True,False,85910,187395,1070477,62600,53,3,0,311620,6961522,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:35.093485+00:00,2026-07-20T09:27:35.093485+00:00,
an,an,an,an,arg,arg,arg,I,L,Aragonese,iso_registry_crosswalk,high,,aragonés,Aragonese,https://an.wikipedia.org,https://an.wikipedia.org/w/api.php,an.wikipedia,anwiki,Wikipedia,active,True,False,84969,239726,2456149,90233,102,9,2190,560216,12600550,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:22:24.760085+00:00,2026-07-20T09:22:24.760085+00:00,
ckb,ckb,ckb,,,,ckb,I,L,Central Kurdish,direct_iso_639_3,high,,کوردی,Central Kurdish,https://ckb.wikipedia.org,https://ckb.wikipedia.org/w/api.php,ckb.wikipedia,ckbwiki,ویکیپیدیا,active,True,False,83208,258812,1606764,76579,204,7,3044,846436,10915317,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:23:32.354371+00:00,2026-07-20T09:23:32.354371+00:00,
lmo,lmo,lmo,,,,lmo,I,L,Lombard,direct_iso_639_3,high,,lombard,Lombard,https://lmo.wikipedia.org,https://lmo.wikipedia.org/w/api.php,lmo.wikipedia,lmowiki,Wikipedia,active,True,False,80176,153496,1327973,53801,46,3,795,268879,12674493,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:36.574893+00:00,2026-07-20T09:26:36.574893+00:00,
ky,ky,ky,ky,kir,kir,kir,I,L,Kirghiz,iso_registry_crosswalk,high,,кыргызча,Kyrgyz,https://ky.wikipedia.org,https://ky.wikipedia.org/w/api.php,ky.wikipedia,kywiki,Википедия,active,True,False,76495,125173,649745,47954,107,3,2679,443888,16192889,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:28.905397+00:00,2026-07-20T09:26:28.905397+00:00,
pnb,pnb,pnb,,,,pnb,I,L,Western Panjabi,direct_iso_639_3,high,,پنجابی,Western Punjabi,https://pnb.wikipedia.org,https://pnb.wikipedia.org/w/api.php,pnb.wikipedia,pnbwiki,وکیپیڈیا,active,True,False,75635,146451,705867,44381,57,2,31,415508,5662744,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:28:18.283928+00:00,2026-07-20T09:28:18.283928+00:00,
jv,jv,jv,jv,jav,jav,jav,I,L,Javanese,iso_registry_crosswalk,high,,Jawa,Javanese,https://jv.wikipedia.org,https://jv.wikipedia.org/w/api.php,jv.wikipedia,jvwiki,Wikipédia,active,True,False,75330,186668,1749313,72974,111,5,4343,412049,9004394,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:57.238444+00:00,2026-07-20T09:25:57.238444+00:00,
new,new,new,,new,new,new,I,L,Nepal Bhasa,direct_iso_639_3,high,,नेपाल भाषा,Newari,https://new.wikipedia.org,https://new.wikipedia.org/w/api.php,new.wikipedia,newwiki,Wikipedia,active,True,False,74242,269601,1120885,31243,22,2,0,788218,4637487,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:37.120255+00:00,2026-07-20T09:27:37.120255+00:00,
ht,ht,ht,ht,hat,hat,hat,I,L,Haitian,iso_registry_crosswalk,high,,Kreyòl ayisyen,Haitian Creole,https://ht.wikipedia.org,https://ht.wikipedia.org/w/api.php,ht.wikipedia,htwiki,Wikipedya,active,True,False,72025,93590,881287,39539,70,2,0,253923,4002893,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:28.496215+00:00,2026-07-20T09:25:28.496215+00:00,
pms,pms,pms,,,,pms,I,L,Piemontese,direct_iso_639_3,high,,Piemontèis,Piedmontese,https://pms.wikipedia.org,https://pms.wikipedia.org/w/api.php,pms.wikipedia,pmswiki,Wikipedia,active,True,False,71542,104143,884622,31957,32,4,1810,1645944,12414963,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:28:17.548141+00:00,2026-07-20T09:28:17.548141+00:00,
vec,vec,vec,,,,vec,I,L,Venetian,direct_iso_639_3,high,,vèneto,Venetian,https://vec.wikipedia.org,https://vec.wikipedia.org/w/api.php,vec.wikipedia,vecwiki,Wikipedia,active,True,False,69617,143559,1228527,42318,48,5,724,739952,23471207,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:30:54.286859+00:00,2026-07-20T09:30:54.286859+00:00,
lb,lb,lb,lb,ltz,ltz,ltz,I,L,Luxembourgish,iso_registry_crosswalk,high,,Lëtzebuergesch,Luxembourgish,https://lb.wikipedia.org,https://lb.wikipedia.org/w/api.php,lb.wikipedia,lbwiki,Wikipedia,active,True,False,67480,143035,2682876,71809,101,7,2539,964591,11480021,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:30.990771+00:00,2026-07-20T09:26:30.990771+00:00,
mzn,mzn,mzn,,,,mzn,I,L,Mazanderani,direct_iso_639_3,high,,مازِرونی,Mazanderani,https://mzn.wikipedia.org,https://mzn.wikipedia.org/w/api.php,mzn.wikipedia,mznwiki,ویکی‌پدیا,active,True,False,64715,165154,390210,45917,56,4,432,442482,4912298,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:32.200631+00:00,2026-07-20T09:27:32.200631+00:00,
ba,ba,ba,ba,bak,bak,bak,I,L,Bashkir,iso_registry_crosswalk,high,,башҡортса,Bashkir,https://ba.wikipedia.org,https://ba.wikipedia.org/w/api.php,ba.wikipedia,bawiki,Википедия,active,True,False,64288,185146,1300612,48019,77,6,1430,327526,5654792,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:22:50.220284+00:00,2026-07-20T09:22:50.220284+00:00,
ga,ga,ga,ga,gle,gle,gle,I,L,Irish,iso_registry_crosswalk,high,,Gaeilge,Irish,https://ga.wikipedia.org,https://ga.wikipedia.org/w/api.php,ga.wikipedia,gawiki,Vicipéid,active,True,False,64199,117076,1318598,74277,103,6,1016,2004165,12538443,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:24:49.660790+00:00,2026-07-20T09:24:49.660790+00:00,
su,su,su,su,sun,sun,sun,I,L,Sundanese,iso_registry_crosswalk,high,,Sunda,Sundanese,https://su.wikipedia.org,https://su.wikipedia.org/w/api.php,su.wikipedia,suwiki,Wikipedia,active,True,False,62941,100767,699308,36198,57,7,419,351575,5600857,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:32.412827+00:00,2026-07-20T09:29:32.412827+00:00,
io,io,io,io,ido,ido,ido,I,C,Ido,iso_registry_crosswalk,high,,Ido,Ido,https://io.wikipedia.org,https://io.wikipedia.org/w/api.php,io.wikipedia,iowiki,Wikipedio,active,True,False,62910,107158,1124065,46290,59,4,0,,7766980,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:37.727873+00:00,2026-07-20T09:25:37.727873+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/io.wikipedia/all-access/user/daily/2026062000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/io.wikipedia/all-access/user/daily/2026062000/2026071900
is,is,is,is,ice,isl,isl,I,L,Icelandic,iso_registry_crosswalk,high,,íslenska,Icelandic,https://is.wikipedia.org,https://is.wikipedia.org/w/api.php,is.wikipedia,iswiki,Wikipedia,active,True,False,61152,161034,1967991,116800,201,11,3345,2290953,21614216,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:45.427026+00:00,2026-07-20T09:25:45.427026+00:00,
szl,szl,szl,,,,szl,I,L,Silesian,direct_iso_639_3,high,,ślůnski,Silesian,https://szl.wikipedia.org,https://szl.wikipedia.org/w/api.php,szl.wikipedia,szlwiki,Wikipedia,active,True,False,60850,77550,386671,30111,55,2,0,248826,5096771,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:42.051183+00:00,2026-07-20T09:29:42.051183+00:00,
fy,fy,fy,fy,fry,fry,fry,I,L,Western Frisian,iso_registry_crosswalk,high,,Frysk,Western Frisian,https://fy.wikipedia.org,https://fy.wikipedia.org/w/api.php,fy.wikipedia,fywiki,Wikipedy,active,True,False,60374,180675,1233478,58561,80,7,7745,522871,8231800,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:24:48.976680+00:00,2026-07-20T09:24:48.976680+00:00,
pa,pa,pa,pa,pan,pan,pan,I,L,Panjabi,iso_registry_crosswalk,high,,ਪੰਜਾਬੀ,Punjabi,https://pa.wikipedia.org,https://pa.wikipedia.org/w/api.php,pa.wikipedia,pawiki,ਵਿਕੀਪੀਡੀਆ,active,True,False,59622,193097,840887,59673,125,10,1868,842924,9435280,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:56.699765+00:00,2026-07-20T09:27:56.699765+00:00,
cv,cv,cv,cv,chv,chv,chv,I,L,Chuvash,iso_registry_crosswalk,high,,чӑвашла,Chuvash,https://cv.wikipedia.org,https://cv.wikipedia.org/w/api.php,cv.wikipedia,cvwiki,Википеди,active,True,False,59095,123333,873902,40363,49,2,529,518673,5088987,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:23:36.569628+00:00,2026-07-20T09:23:36.569628+00:00,
vo,vo,vo,vo,vol,vol,vol,I,C,Volapük,iso_registry_crosswalk,high,,Volapük,Volapük,https://vo.wikipedia.org,https://vo.wikipedia.org/w/api.php,vo.wikipedia,vowiki,Vükiped,active,True,False,53424,171762,3334263,41512,37,1,0,1532838,,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:31:10.900658+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/vo.wikipedia/all-access/user/daily/2025072000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/vo.wikipedia/all-access/user/daily/2025072000/2026071900
tl,tl,tl,tl,tgl,tgl,tgl,I,L,Tagalog,iso_registry_crosswalk,high,,Tagalog,Tagalog,https://tl.wikipedia.org,https://tl.wikipedia.org/w/api.php,tl.wikipedia,tlwiki,Wikipedia,active,True,False,49140,249921,2210117,162959,260,10,1712,1600658,27604453,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:30:26.051014+00:00,2026-07-20T09:30:26.051014+00:00,
glk,glk,glk,,,,glk,I,L,Gilaki,direct_iso_639_3,high,,گیلکی,Gilaki,https://glk.wikipedia.org,https://glk.wikipedia.org/w/api.php,glk.wikipedia,glkwiki,Wikipedia,active,True,False,48313,57659,158570,18667,64,3,811,113244,2025491,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:07.607954+00:00,2026-07-20T09:25:07.607954+00:00,
wuu,wuu,wuu,,,,wuu,I,L,Wu Chinese,direct_iso_639_3,high,,吴语,Wu,https://wuu.wikipedia.org,https://wuu.wikipedia.org/w/api.php,wuu.wikipedia,wuuwiki,维基百科,active,True,False,48288,75462,397170,240757,84,4,6,,19313809,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:31:21.515873+00:00,2026-07-20T09:31:21.515873+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/wuu.wikipedia/all-access/user/daily/2026062000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/wuu.wikipedia/all-access/user/daily/2026062000/2026071900
ig,ig,ig,ig,ibo,ibo,ibo,I,L,Igbo,iso_registry_crosswalk,high,,Igbo,Igbo,https://ig.wikipedia.org,https://ig.wikipedia.org/w/api.php,ig.wikipedia,igwiki,Wikipedia,active,True,False,48052,66418,435834,39279,143,5,0,514024,11051057,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:34.156651+00:00,2026-07-20T09:25:34.156651+00:00,
diq,diq,diq,,,,diq,I,L,Dimli (individual language),direct_iso_639_3,high,,Zazaki,Dimli,https://diq.wikipedia.org,https://diq.wikipedia.org/w/api.php,diq.wikipedia,diqwiki,Wikipedia,active,True,False,42709,64349,554493,34156,35,3,193,321906,8308529,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:23:48.756666+00:00,2026-07-20T09:23:48.756666+00:00,
ban,ban,ban,,ban,ban,ban,I,L,Balinese,direct_iso_639_3,high,,Basa Bali,Balinese,https://ban.wikipedia.org,https://ban.wikipedia.org/w/api.php,ban.wikipedia,banwiki,Wikipédia,active,True,False,38332,78697,264588,102838,93,4,141,309462,6368520,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:22:50.905811+00:00,2026-07-20T09:22:50.905811+00:00,
yo,yo,yo,yo,yor,yor,yor,I,L,Yoruba,iso_registry_crosswalk,high,,Yorùbá,Yoruba,https://yo.wikipedia.org,https://yo.wikipedia.org/w/api.php,yo.wikipedia,yowiki,Wikipedia,active,True,False,38331,63498,623086,34293,82,4,160,203580,3829445,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:31:38.762854+00:00,2026-07-20T09:31:38.762854+00:00,
kn,kn,kn,kn,kan,kan,kan,I,L,Kannada,iso_registry_crosswalk,high,,ಕನ್ನಡ,Kannada,https://kn.wikipedia.org,https://kn.wikipedia.org/w/api.php,kn.wikipedia,knwiki,ವಿಕಿಪೀಡಿಯ,active,True,False,35219,160323,1371824,98560,244,4,2358,1409860,25016677,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:07.439847+00:00,2026-07-20T09:26:07.439847+00:00,
sco,sco,sco,,sco,sco,sco,I,L,Scots,direct_iso_639_3,high,,Scots,Scots,https://sco.wikipedia.org,https://sco.wikipedia.org/w/api.php,sco.wikipedia,scowiki,Wikipedia,active,True,False,34227,138538,912179,133329,113,3,416,3219874,24572257,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:09.604118+00:00,2026-07-20T09:29:09.604118+00:00,
gsw,gsw,gsw,,gsw,gsw,gsw,I,L,Swiss German,direct_iso_639_3,high,,Alemannisch,Alemannic,https://als.wikipedia.org,https://als.wikipedia.org/w/api.php,als.wikipedia,alswiki,Wikipedia,active,True,False,31734,75335,1083736,120546,109,7,603,572563,10434984,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:18.797443+00:00,2026-07-20T09:25:18.797443+00:00,
gu,gu,gu,gu,guj,guj,guj,I,L,Gujarati,iso_registry_crosswalk,high,,ગુજરાતી,Gujarati,https://gu.wikipedia.org,https://gu.wikipedia.org/w/api.php,gu.wikipedia,guwiki,વિકિપીડિયા,active,True,False,30860,136356,900991,86400,91,3,0,655357,11311162,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:19.395054+00:00,2026-07-20T09:25:19.395054+00:00,
