wikimedia_language_code,bcp47_tag,bcp47_primary_language,iso_639_1,iso_639_2_bibliographic,iso_639_2_terminologic,iso_639_3,iso_scope,iso_language_type,iso_reference_name,mapping_type,mapping_confidence,mapping_note,language_name_english,language_name_native,wikipedia_url,api_url,analytics_project,database_name,site_name,status,is_active,is_closed,article_count,total_pages,total_edits,registered_users,active_users,administrators,files_local,pageviews_30_days,pageviews_365_days,pageviews_30_start,pageviews_30_end,pageviews_365_start,pageviews_365_end,date_established,date_established_source,statistics_retrieved_at_utc,pageviews_retrieved_at_utc,connector_error
diq,diq,diq,,,,diq,I,L,Dimli (individual language),direct_iso_639_3,high,,Zazaki,Dimli,https://diq.wikipedia.org,https://diq.wikipedia.org/w/api.php,diq.wikipedia,diqwiki,Wikipedia,active,True,False,42706,64345,554471,34139,38,3,193,299370,8339682,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:00:40.330542+00:00,2026-07-18T08:00:40.330542+00:00,
yo,yo,yo,yo,yor,yor,yor,I,L,Yoruba,iso_registry_crosswalk,high,,Yorùbá,Yoruba,https://yo.wikipedia.org,https://yo.wikipedia.org/w/api.php,yo.wikipedia,yowiki,Wikipedia,active,True,False,38328,63495,623006,34278,87,4,160,189303,3865963,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:10:05.813860+00:00,2026-07-18T08:10:05.813860+00:00,
ban,ban,ban,,ban,ban,ban,I,L,Balinese,direct_iso_639_3,high,,Basa Bali,Balinese,https://ban.wikipedia.org,https://ban.wikipedia.org/w/api.php,ban.wikipedia,banwiki,Wikipédia,active,True,False,38278,78615,264410,102447,92,4,141,286449,6331458,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:08.247014+00:00,2026-07-18T07:59:08.247014+00:00,
kn,kn,kn,kn,kan,kan,kan,I,L,Kannada,iso_registry_crosswalk,high,,ಕನ್ನಡ,Kannada,https://kn.wikipedia.org,https://kn.wikipedia.org/w/api.php,kn.wikipedia,knwiki,ವಿಕಿಪೀಡಿಯ,active,True,False,35219,160304,1371776,98518,235,4,2358,1359232,25040982,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:07.631370+00:00,2026-07-18T08:04:07.631370+00:00,
sco,sco,sco,,sco,sco,sco,I,L,Scots,direct_iso_639_3,high,,Scots,Scots,https://sco.wikipedia.org,https://sco.wikipedia.org/w/api.php,sco.wikipedia,scowiki,Wikipedia,active,True,False,34223,138529,912082,133252,106,3,416,3064188,24310841,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:43.536024+00:00,2026-07-18T08:07:43.536024+00:00,
gsw,gsw,gsw,,gsw,gsw,gsw,I,L,Swiss German,direct_iso_639_3,high,,Alemannisch,Alemannic,https://als.wikipedia.org,https://als.wikipedia.org/w/api.php,als.wikipedia,alswiki,Wikipedia,active,True,False,31732,75333,1083706,120490,107,7,603,557201,10463921,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:09.401074+00:00,2026-07-18T08:02:09.401074+00:00,
gu,gu,gu,gu,guj,guj,guj,I,L,Gujarati,iso_registry_crosswalk,high,,ગુજરાતી,Gujarati,https://gu.wikipedia.org,https://gu.wikipedia.org/w/api.php,gu.wikipedia,guwiki,વિકિપીડિયા,active,True,False,30859,136350,900953,86384,93,3,0,622164,11302416,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:10.028753+00:00,2026-07-18T08:02:10.028753+00:00,
ia,ia,ia,ia,ina,ina,ina,I,C,Interlingua (IALA),iso_registry_crosswalk,high,,interlingua,Interlingua,https://ia.wikipedia.org,https://ia.wikipedia.org/w/api.php,ia.wikipedia,iawiki,Wikipedia,active,True,False,30473,46654,693945,59982,36,6,4,,11406374,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:42.685743+00:00,2026-07-18T08:02:42.685743+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ia.wikipedia/all-access/user/daily/2026061800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ia.wikipedia/all-access/user/daily/2026061800/2026071700
ne,ne,ne,ne,nep,nep,nep,M,L,Nepali (macrolanguage),iso_registry_crosswalk,high,,नेपाली,Nepali,https://ne.wikipedia.org,https://ne.wikipedia.org/w/api.php,ne.wikipedia,newiki,विकिपिडिया,active,True,False,29924,114600,1359110,78773,141,5,1486,548809,9227661,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:43.086964+00:00,2026-07-18T08:05:43.086964+00:00,
avk,avk,avk,,,,avk,I,C,Kotava,direct_iso_639_3,high,,Kotava,Kotava,https://avk.wikipedia.org,https://avk.wikipedia.org/w/api.php,avk.wikipedia,avkwiki,Wikipedia,active,True,False,29905,36369,147699,8595,22,5,0,376837,3781906,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:04.042950+00:00,2026-07-18T07:59:04.042950+00:00,
crh,crh,crh,,crh,crh,crh,I,L,Crimean Tatar,direct_iso_639_3,high,,qırımtatarca,Crimean Tatar,https://crh.wikipedia.org,https://crh.wikipedia.org/w/api.php,crh.wikipedia,crhwiki,Vikipediya,active,True,False,29717,58417,244148,81758,52,2,0,195105,3056436,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:00:05.223139+00:00,2026-07-18T08:00:05.223139+00:00,
mn,mn,mn,mn,mon,mon,mon,M,L,Mongolian,iso_registry_crosswalk,high,,монгол,Mongolian,https://mn.wikipedia.org,https://mn.wikipedia.org/w/api.php,mn.wikipedia,mnwiki,Википедиа,active,True,False,27821,115189,860798,104771,228,4,1405,1019131,17028251,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:24.515304+00:00,2026-07-18T08:05:24.515304+00:00,
bar,bar,bar,,,,bar,I,L,Bavarian,direct_iso_639_3,high,,Boarisch,Bavarian,https://bar.wikipedia.org,https://bar.wikipedia.org/w/api.php,bar.wikipedia,barwiki,Wikipedia,active,True,False,27231,110849,852714,80880,71,2,1153,,7151483,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:08.929666+00:00,2026-07-18T07:59:08.929666+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/bar.wikipedia/all-access/user/daily/2026061800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/bar.wikipedia/all-access/user/daily/2026061800/2026071700
scn,scn,scn,,scn,scn,scn,I,L,Sicilian,direct_iso_639_3,high,,sicilianu,Sicilian,https://scn.wikipedia.org,https://scn.wikipedia.org/w/api.php,scn.wikipedia,scnwiki,Wikipedia,active,True,False,26311,55834,779195,51094,48,4,954,188356,6599886,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:42.828259+00:00,2026-07-18T08:07:42.828259+00:00,
si,si,si,si,sin,sin,sin,I,L,Sinhala,iso_registry_crosswalk,high,,සිංහල,Sinhala,https://si.wikipedia.org,https://si.wikipedia.org/w/api.php,si.wikipedia,siwiki,විකිපීඩියා,active,True,False,25596,176093,795080,78974,154,3,2988,1022853,15618383,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:49.058369+00:00,2026-07-18T08:07:49.058369+00:00,
bpy,bpy,bpy,,,,bpy,I,L,Bishnupriya,direct_iso_639_3,high,,বিষ্ণুপ্রিয়া মণিপুরী,Bishnupriya,https://bpy.wikipedia.org,https://bpy.wikipedia.org/w/api.php,bpy.wikipedia,bpywiki,উইকিপিডিয়া,active,True,False,25096,63426,895656,28261,26,2,35,156159,2786431,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:33.313487+00:00,2026-07-18T07:59:33.313487+00:00,
as,as,as,as,asm,asm,asm,I,L,Assamese,iso_registry_crosswalk,high,,অসমীয়া,Assamese,https://as.wikipedia.org,https://as.wikipedia.org/w/api.php,as.wikipedia,aswiki,অসমীয়া ৱিকিপিডিয়া,active,True,False,24690,125940,617742,50228,147,6,2428,704873,12112645,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:01.431187+00:00,2026-07-18T07:59:01.431187+00:00,
skr,skr,skr,,,,skr,I,L,Saraiki,direct_iso_639_3,high,,سرائیکی,Saraiki,https://skr.wikipedia.org,https://skr.wikipedia.org/w/api.php,skr.wikipedia,skrwiki,وکیپیڈیا,active,True,False,24645,33317,71716,4433,19,2,0,102330,1204192,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:58.163634+00:00,2026-07-18T08:07:58.163634+00:00,
qu,qu,qu,qu,que,que,que,M,L,Quechua,iso_registry_crosswalk,high,,Runa Simi,Quechua,https://qu.wikipedia.org,https://qu.wikipedia.org/w/api.php,qu.wikipedia,quwiki,Wikipedia,active,True,False,24547,58767,688404,34775,34,1,0,204707,3913113,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:43.187523+00:00,2026-07-18T08:06:43.187523+00:00,
nv,nv,nv,nv,nav,nav,nav,I,L,Navajo,iso_registry_crosswalk,high,,Diné bizaad,Navajo,https://nv.wikipedia.org,https://nv.wikipedia.org/w/api.php,nv.wikipedia,nvwiki,Wikipedia,active,True,False,22667,36574,308920,21049,19,2,736,95992,1596605,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:12.316984+00:00,2026-07-18T08:06:12.316984+00:00,
xmf,xmf,xmf,,,,xmf,I,L,Mingrelian,direct_iso_639_3,high,,მარგალური,Mingrelian,https://xmf.wikipedia.org,https://xmf.wikipedia.org/w/api.php,xmf.wikipedia,xmfwiki,ვიკიპედია,active,True,False,22403,42536,251089,23152,27,3,0,137518,2658924,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:10:04.473044+00:00,2026-07-18T08:10:04.473044+00:00,
bcl,bcl,bcl,,,,bcl,I,L,Central Bikol,direct_iso_639_3,high,,Bikol Central,Central Bikol,https://bcl.wikipedia.org,https://bcl.wikipedia.org/w/api.php,bcl.wikipedia,bclwiki,Wikipedia,active,True,False,22348,51624,306818,31870,75,4,798,310841,6292934,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:17.257394+00:00,2026-07-18T07:59:17.257394+00:00,
sd,sd,sd,sd,snd,snd,snd,I,L,Sindhi,iso_registry_crosswalk,high,,سنڌي,Sindhi,https://sd.wikipedia.org,https://sd.wikipedia.org/w/api.php,sd.wikipedia,sdwiki,وڪيپيڊيا,active,True,False,22018,83977,395295,22251,46,4,159,218818,3231526,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:44.205389+00:00,2026-07-18T08:07:44.205389+00:00,
os,os,os,os,oss,oss,oss,I,L,Iron Ossetic,iso_registry_crosswalk,high,,ирон,Ossetic,https://os.wikipedia.org,https://os.wikipedia.org/w/api.php,os.wikipedia,oswiki,Википеди,active,True,False,21756,77714,593804,28236,25,3,149,687331,3400323,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:16.474341+00:00,2026-07-18T08:06:16.474341+00:00,
ps,ps,ps,ps,pus,pus,pus,M,L,Pushto,iso_registry_crosswalk,high,,پښتو,Pashto,https://ps.wikipedia.org,https://ps.wikipedia.org/w/api.php,ps.wikipedia,pswiki,ويکيپېډيا,active,True,False,21325,77139,364646,39456,55,3,1819,254828,3263529,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:34.042947+00:00,2026-07-18T08:06:34.042947+00:00,
frr,frr,frr,,frr,frr,frr,I,L,Northern Frisian,direct_iso_639_3,high,,Nordfriisk,Northern Frisian,https://frr.wikipedia.org,https://frr.wikipedia.org/w/api.php,frr.wikipedia,frrwiki,Wikipedia,active,True,False,21281,53039,281874,24585,28,4,1486,203689,5760764,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:31.467679+00:00,2026-07-18T08:01:31.467679+00:00,
or,or,or,or,ori,ori,ori,M,L,Oriya (macrolanguage),iso_registry_crosswalk,high,,ଓଡ଼ିଆ,Odia,https://or.wikipedia.org,https://or.wikipedia.org/w/api.php,or.wikipedia,orwiki,ଉଇକିପିଡ଼ିଆ,active,True,False,20962,87796,588195,41952,67,4,170,362243,5437019,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:15.783367+00:00,2026-07-18T08:06:15.783367+00:00,
ff,ff,ff,ff,ful,ful,ful,M,L,Fulah,iso_registry_crosswalk,high,,Fulfulde,Fula,https://ff.wikipedia.org,https://ff.wikipedia.org/w/api.php,ff.wikipedia,ffwiki,Wikipedia,active,True,False,20580,36729,170794,13924,47,3,0,1198283,4158449,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:26.382272+00:00,2026-07-18T08:01:26.382272+00:00,
shn,shn,shn,,shn,shn,shn,I,L,Shan,direct_iso_639_3,high,,တႆး,Shan,https://shn.wikipedia.org,https://shn.wikipedia.org/w/api.php,shn.wikipedia,shnwiki,ဝီႇၶီႇၽီးတီးယႃး,active,True,False,19640,40834,134028,6616,31,2,79,120838,2104152,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:48.367222+00:00,2026-07-18T08:07:48.367222+00:00,
tum,tum,tum,,tum,tum,tum,I,L,Tumbuka,direct_iso_639_3,high,,chiTumbuka,Tumbuka,https://tum.wikipedia.org,https://tum.wikipedia.org/w/api.php,tum.wikipedia,tumwiki,Wikipedia,active,True,False,19247,39954,108879,11722,30,2,138,,22631793,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:09:00.059534+00:00,2026-07-18T08:09:00.059534+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/tum.wikipedia/all-access/user/daily/2026061800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/tum.wikipedia/all-access/user/daily/2026061800/2026071700
ary,ary,ary,,,,ary,I,L,Moroccan Arabic,direct_iso_639_3,high,,الدارجة,Moroccan Arabic,https://ary.wikipedia.org,https://ary.wikipedia.org/w/api.php,ary.wikipedia,arywiki,ويكيپيديا,active,True,False,19188,106840,571359,20872,49,3,346,,3903598,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:58:53.077947+00:00,2026-07-18T07:58:53.077947+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ary.wikipedia/all-access/user/daily/2026061800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ary.wikipedia/all-access/user/daily/2026061800/2026071700
sah,sah,sah,,sah,sah,sah,I,L,Yakut,direct_iso_639_3,high,,саха тыла,Yakut,https://sah.wikipedia.org,https://sah.wikipedia.org/w/api.php,sah.wikipedia,sahwiki,Бикипиэдьийэ,active,True,False,18211,55312,428591,29155,40,4,1765,279189,3187625,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:41.012076+00:00,2026-07-18T08:07:41.012076+00:00,
sgs,sgs,sgs,,,,sgs,I,L,Samogitian,direct_iso_639_3,high,,žemaitėška,Samogitian,https://bat-smg.wikipedia.org,https://bat-smg.wikipedia.org/w/api.php,bat-smg.wikipedia,bat_smgwiki,Wikipedia,active,True,False,17275,30079,362805,29094,25,3,109,121307,2162897,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:46.198262+00:00,2026-07-18T08:07:46.198262+00:00,
cdo,cdo,cdo,,,,cdo,I,L,Min Dong Chinese,direct_iso_639_3,high,,閩東語 / Mìng-dĕ̤ng-ngṳ̄,Mindong,https://cdo.wikipedia.org,https://cdo.wikipedia.org/w/api.php,cdo.wikipedia,cdowiki,Wikipedia,active,True,False,16725,33630,105178,25233,17,3,0,803956,3927304,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:38.810413+00:00,2026-07-18T07:59:38.810413+00:00,
gd,gd,gd,gd,gla,gla,gla,I,L,Scottish Gaelic,iso_registry_crosswalk,high,,Gàidhlig,Scottish Gaelic,https://gd.wikipedia.org,https://gd.wikipedia.org/w/api.php,gd.wikipedia,gdwiki,Uicipeid,active,True,False,16057,32896,582181,32470,29,5,290,251065,4093079,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:56.991036+00:00,2026-07-18T08:01:56.991036+00:00,
bug,bug,bug,,bug,bug,bug,I,L,Buginese,direct_iso_639_3,high,,Basa Ugi,Buginese,https://bug.wikipedia.org,https://bug.wikipedia.org/w/api.php,bug.wikipedia,bugwiki,Wikipedia,active,True,False,15959,20526,210563,15381,28,1,0,82926,3460917,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:36.114971+00:00,2026-07-18T07:59:36.114971+00:00,
yi,yi,yi,yi,yid,yid,yid,M,L,Yiddish,iso_registry_crosswalk,high,,ייִדיש,Yiddish,https://yi.wikipedia.org,https://yi.wikipedia.org/w/api.php,yi.wikipedia,yiwiki,װיקיפּעדיע,active,True,False,15756,44597,599846,61446,48,3,984,543447,3946525,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:10:05.179756+00:00,2026-07-18T08:10:05.179756+00:00,
am,am,am,am,amh,amh,amh,I,L,Amharic,iso_registry_crosswalk,high,,አማርኛ,Amharic,https://am.wikipedia.org,https://am.wikipedia.org/w/api.php,am.wikipedia,amwiki,ውክፔዲያ,active,True,False,15700,46751,393544,56822,60,1,1357,318295,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:58:33.748040+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/am.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/am.wikipedia/all-access/user/daily/2025071800/2026071700
sat,sat,sat,,sat,sat,sat,I,L,Santali,direct_iso_639_3,high,,ᱥᱟᱱᱛᱟᱲᱤ,Santali,https://sat.wikipedia.org,https://sat.wikipedia.org/w/api.php,sat.wikipedia,satwiki,ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ,active,True,False,15548,33446,191279,11195,52,2,0,197887,2426153,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:41.616506+00:00,2026-07-18T08:07:41.616506+00:00,
ilo,ilo,ilo,,ilo,ilo,ilo,I,L,Iloko,direct_iso_639_3,high,,Ilokano,Iloko,https://ilo.wikipedia.org,https://ilo.wikipedia.org/w/api.php,ilo.wikipedia,ilowiki,Wikipedia,active,True,False,15527,70742,405737,20150,41,2,0,,3395455,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:03:08.479283+00:00,2026-07-18T08:03:08.479283+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ilo.wikipedia/all-access/user/daily/2026061800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ilo.wikipedia/all-access/user/daily/2026061800/2026071700
kaa,kaa,kaa,,kaa,kaa,kaa,I,L,Kara-Kalpak,direct_iso_639_3,high,,Qaraqalpaqsha,Kara-Kalpak,https://kaa.wikipedia.org,https://kaa.wikipedia.org/w/api.php,kaa.wikipedia,kaawiki,Wikipedia,active,True,False,15453,43704,264880,16234,26,4,90,168901,3072054,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:03:59.463221+00:00,2026-07-18T08:03:59.463221+00:00,
li,li,li,li,lim,lim,lim,I,L,Limburgan,iso_registry_crosswalk,high,,Limburgs,Limburgish,https://li.wikipedia.org,https://li.wikipedia.org/w/api.php,li.wikipedia,liwiki,Wikipedia,active,True,False,15213,68823,485413,33716,39,7,622,193399,4852751,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:48.629090+00:00,2026-07-18T08:04:48.629090+00:00,
gor,gor,gor,,gor,gor,gor,I,L,Gorontalo,direct_iso_639_3,high,,Bahasa Hulontalo,Gorontalo,https://gor.wikipedia.org,https://gor.wikipedia.org/w/api.php,gor.wikipedia,gorwiki,Wikipedia,active,True,False,15106,25048,67505,8671,20,3,0,160746,2302343,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:00.503806+00:00,2026-07-18T08:02:00.503806+00:00,
nap,nap,nap,,nap,nap,nap,I,L,Neapolitan,direct_iso_639_3,high,,Napulitano,Neapolitan,https://nap.wikipedia.org,https://nap.wikipedia.org/w/api.php,nap.wikipedia,napwiki,Wikipedia,active,True,False,14967,24243,671936,34847,33,3,288,110953,5065318,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:41.140714+00:00,2026-07-18T08:05:41.140714+00:00,
dag,dag,dag,,,,dag,I,L,Dagbani,direct_iso_639_3,high,,dagbanli,Dagbani,https://dag.wikipedia.org,https://dag.wikipedia.org/w/api.php,dag.wikipedia,dagwiki,Dagbani Wikipedia,active,True,False,14472,25245,143824,8400,49,1,0,,5673668,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:00:30.625740+00:00,2026-07-18T08:00:30.625740+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/dag.wikipedia/all-access/user/daily/2026061800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/dag.wikipedia/all-access/user/daily/2026061800/2026071700
mai,mai,mai,,mai,mai,mai,I,L,Maithili,direct_iso_639_3,high,,मैथिली,Maithili,https://mai.wikipedia.org,https://mai.wikipedia.org/w/api.php,mai.wikipedia,maiwiki,विकिपिडिया,active,True,False,14354,46082,274989,17344,37,4,126,276722,2575256,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:04.141736+00:00,2026-07-18T08:05:04.141736+00:00,
hsb,hsb,hsb,,hsb,hsb,hsb,I,L,Upper Sorbian,direct_iso_639_3,high,,hornjoserbsce,Upper Sorbian,https://hsb.wikipedia.org,https://hsb.wikipedia.org/w/api.php,hsb.wikipedia,hsbwiki,Wikipedija,active,True,False,14268,36516,390367,28407,26,4,126,129796,3086262,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:39.197072+00:00,2026-07-18T08:02:39.197072+00:00,
fo,fo,fo,fo,fao,fao,fao,I,L,Faroese,iso_registry_crosswalk,high,,føroyskt,Faroese,https://fo.wikipedia.org,https://fo.wikipedia.org/w/api.php,fo.wikipedia,fowiki,Wikipedia,active,True,False,14219,41088,388100,34972,46,3,0,656950,4622659,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:28.474710+00:00,2026-07-18T08:01:28.474710+00:00,
eml,egl,egl,,,,egl,I,L,Emilian,direct_iso_639_3,high,,emiliàn e rumagnòl,Emiliano-Romagnolo,https://eml.wikipedia.org,https://eml.wikipedia.org/w/api.php,eml.wikipedia,emlwiki,Wikipedia,active,True,False,14179,37660,172897,31588,27,3,2952,199375,2337283,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:00:59.512311+00:00,2026-07-18T08:00:59.512311+00:00,
lzh,lzh,lzh,,,,lzh,I,H,Literary Chinese,direct_iso_639_3,high,,文言,Literary Chinese,https://zh-classical.wikipedia.org,https://zh-classical.wikipedia.org/w/api.php,zh-classical.wikipedia,zh_classicalwiki,維基大典,active,True,False,14094,122655,443048,119140,68,6,0,893744,9681957,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:02.142148+00:00,2026-07-18T08:05:02.142148+00:00,
hyw,hyw,hyw,,,,hyw,I,L,Western Armenian,direct_iso_639_3,high,,Արեւմտահայերէն,Western Armenian,https://hyw.wikipedia.org,https://hyw.wikipedia.org/w/api.php,hyw.wikipedia,hywwiki,Ուիքիփետիա,active,True,False,13986,30495,241666,14630,37,5,0,115447,1890258,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:41.888491+00:00,2026-07-18T08:02:41.888491+00:00,
map-bms,jv-x-bms,jv,jv,jav,jav,jav,I,L,Javanese,variety_mapping,high,Banyumasan is generally classified within Javanese; review before treating as one-to-one.,Basa Banyumasan,Banyumasan,https://map-bms.wikipedia.org,https://map-bms.wikipedia.org/w/api.php,map-bms.wikipedia,map_bmswiki,Wikipedia,active,True,False,13975,30426,222214,20062,20,1,452,,2265059,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:04.797747+00:00,2026-07-18T08:05:04.797747+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/map-bms.wikipedia/all-access/user/daily/2026061800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/map-bms.wikipedia/all-access/user/daily/2026061800/2026071700
ie,ie,ie,ie,ile,ile,ile,I,C,Interlingue,iso_registry_crosswalk,high,,Interlingue,Interlingue,https://ie.wikipedia.org,https://ie.wikipedia.org/w/api.php,ie.wikipedia,iewiki,Wikipedia,active,True,False,13712,18010,168332,24593,27,1,0,1719481,6497681,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:58.669068+00:00,2026-07-18T08:02:58.669068+00:00,
ace,ace,ace,,ace,ace,ace,I,L,Achinese,direct_iso_639_3,high,,Acèh,Acehnese,https://ace.wikipedia.org,https://ace.wikipedia.org/w/api.php,ace.wikipedia,acewiki,Wikipedia,active,True,False,13073,28314,158102,33428,41,3,0,520284,2998500,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:58:30.637298+00:00,2026-07-18T07:58:30.637298+00:00,
wa,wa,wa,wa,wln,wln,wln,I,L,Walloon,iso_registry_crosswalk,high,,walon,Walloon,https://wa.wikipedia.org,https://wa.wikipedia.org/w/api.php,wa.wikipedia,wawiki,Wikipedia,active,True,False,12987,31048,425223,28797,35,4,770,193659,3354791,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:09:46.168991+00:00,2026-07-18T08:09:46.168991+00:00,
sa,sa,sa,sa,san,san,san,M,H,Sanskrit,iso_registry_crosswalk,high,,संस्कृतम्,Sanskrit,https://sa.wikipedia.org,https://sa.wikipedia.org/w/api.php,sa.wikipedia,sawiki,विकिपीडिया,active,True,False,12517,82609,499241,46060,42,3,445,153271,2831426,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:40.315188+00:00,2026-07-18T08:07:40.315188+00:00,
