wikimedia_language_code,bcp47_tag,bcp47_primary_language,iso_639_1,iso_639_2_bibliographic,iso_639_2_terminologic,iso_639_3,iso_scope,iso_language_type,iso_reference_name,mapping_type,mapping_confidence,mapping_note,language_name_english,language_name_native,wikipedia_url,api_url,analytics_project,database_name,site_name,status,is_active,is_closed,article_count,total_pages,total_edits,registered_users,active_users,administrators,files_local,pageviews_30_days,pageviews_365_days,pageviews_30_start,pageviews_30_end,pageviews_365_start,pageviews_365_end,date_established,date_established_source,statistics_retrieved_at_utc,pageviews_retrieved_at_utc,connector_error
sco,sco,sco,,sco,sco,sco,I,L,Scots,direct_iso_639_3,high,,Scots,Scots,https://sco.wikipedia.org,https://sco.wikipedia.org/w/api.php,sco.wikipedia,scowiki,Wikipedia,active,True,False,34222,138527,912069,133243,106,3,416,3164877,24380017,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:06.104789+00:00,2026-07-18T00:13:06.104789+00:00,
gsw,gsw,gsw,,gsw,gsw,gsw,I,L,Swiss German,direct_iso_639_3,high,,Alemannisch,Alemannic,https://als.wikipedia.org,https://als.wikipedia.org/w/api.php,als.wikipedia,alswiki,Wikipedia,active,True,False,31732,75333,1083706,120486,107,7,603,573175,10471878,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:03:56.175705+00:00,2026-07-18T00:03:56.175705+00:00,
gu,gu,gu,gu,guj,guj,guj,I,L,Gujarati,iso_registry_crosswalk,high,,ગુજરાતી,Gujarati,https://gu.wikipedia.org,https://gu.wikipedia.org/w/api.php,gu.wikipedia,guwiki,વિકિપીડિયા,active,True,False,30859,136349,900950,86382,93,3,0,642778,11336786,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:03:56.907103+00:00,2026-07-18T00:03:56.907103+00:00,
ia,ia,ia,ia,ina,ina,ina,I,C,Interlingua (IALA),iso_registry_crosswalk,high,,interlingua,Interlingua,https://ia.wikipedia.org,https://ia.wikipedia.org/w/api.php,ia.wikipedia,iawiki,Wikipedia,active,True,False,30473,46654,693943,59981,36,6,4,226399,,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:05:25.158007+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ia.wikipedia/all-access/user/daily/2025071700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ia.wikipedia/all-access/user/daily/2025071700/2026071600
ne,ne,ne,ne,nep,nep,nep,M,L,Nepali (macrolanguage),iso_registry_crosswalk,high,,नेपाली,Nepali,https://ne.wikipedia.org,https://ne.wikipedia.org/w/api.php,ne.wikipedia,newiki,विकिपिडिया,active,True,False,29924,114600,1359082,78770,141,5,1486,570853,9245433,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:36.035879+00:00,2026-07-18T00:09:36.035879+00:00,
avk,avk,avk,,,,avk,I,C,Kotava,direct_iso_639_3,high,,Kotava,Kotava,https://avk.wikipedia.org,https://avk.wikipedia.org/w/api.php,avk.wikipedia,avkwiki,Wikipedia,active,True,False,29905,36369,147698,8595,22,5,0,384372,,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:58:14.754995+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/avk.wikipedia/all-access/user/daily/2025071700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/avk.wikipedia/all-access/user/daily/2025071700/2026071600
crh,crh,crh,,crh,crh,crh,I,L,Crimean Tatar,direct_iso_639_3,high,,qırımtatarca,Crimean Tatar,https://crh.wikipedia.org,https://crh.wikipedia.org/w/api.php,crh.wikipedia,crhwiki,Vikipediya,active,True,False,29717,58417,244148,81739,52,2,0,201971,3059762,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:02:01.131196+00:00,2026-07-18T00:02:01.131196+00:00,
mn,mn,mn,mn,mon,mon,mon,M,L,Mongolian,iso_registry_crosswalk,high,,монгол,Mongolian,https://mn.wikipedia.org,https://mn.wikipedia.org/w/api.php,mn.wikipedia,mnwiki,Википедиа,active,True,False,27819,115186,860782,104769,228,4,1405,1054027,17058677,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:16.512944+00:00,2026-07-18T00:09:16.512944+00:00,
bar,bar,bar,,,,bar,I,L,Bavarian,direct_iso_639_3,high,,Boarisch,Bavarian,https://bar.wikipedia.org,https://bar.wikipedia.org/w/api.php,bar.wikipedia,barwiki,Wikipedia,active,True,False,27231,110846,852703,80879,71,2,1153,335399,7156851,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:58:35.028329+00:00,2026-07-17T23:58:35.028329+00:00,
scn,scn,scn,,scn,scn,scn,I,L,Sicilian,direct_iso_639_3,high,,sicilianu,Sicilian,https://scn.wikipedia.org,https://scn.wikipedia.org/w/api.php,scn.wikipedia,scnwiki,Wikipedia,active,True,False,26311,55834,779193,51092,48,4,954,196710,6603286,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:05.215769+00:00,2026-07-18T00:13:05.215769+00:00,
si,si,si,si,sin,sin,sin,I,L,Sinhala,iso_registry_crosswalk,high,,සිංහල,Sinhala,https://si.wikipedia.org,https://si.wikipedia.org/w/api.php,si.wikipedia,siwiki,විකිපීඩියා,active,True,False,25596,176093,795073,78972,154,3,2988,1065060,15665575,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:18.864483+00:00,2026-07-18T00:13:18.864483+00:00,
bpy,bpy,bpy,,,,bpy,I,L,Bishnupriya,direct_iso_639_3,high,,বিষ্ণুপ্রিয়া মণিপুরী,Bishnupriya,https://bpy.wikipedia.org,https://bpy.wikipedia.org/w/api.php,bpy.wikipedia,bpywiki,উইকিপিডিয়া,active,True,False,25096,63426,895656,28260,26,2,35,163250,2789939,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:59:22.503606+00:00,2026-07-17T23:59:22.503606+00:00,
as,as,as,as,asm,asm,asm,I,L,Assamese,iso_registry_crosswalk,high,,অসমীয়া,Assamese,https://as.wikipedia.org,https://as.wikipedia.org/w/api.php,as.wikipedia,aswiki,অসমীয়া ৱিকিপিডিয়া,active,True,False,24689,125938,617728,50225,147,6,2428,732338,12137937,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:58:04.570564+00:00,2026-07-17T23:58:04.570564+00:00,
skr,skr,skr,,,,skr,I,L,Saraiki,direct_iso_639_3,high,,سرائیکی,Saraiki,https://skr.wikipedia.org,https://skr.wikipedia.org/w/api.php,skr.wikipedia,skrwiki,وکیپیڈیا,active,True,False,24645,33317,71716,4432,19,2,0,107474,1205100,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:20.939993+00:00,2026-07-18T00:13:20.939993+00:00,
qu,qu,qu,qu,que,que,que,M,L,Quechua,iso_registry_crosswalk,high,,Runa Simi,Quechua,https://qu.wikipedia.org,https://qu.wikipedia.org/w/api.php,qu.wikipedia,quwiki,Wikipedia,active,True,False,24547,58767,688403,34775,34,1,0,,3916408,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:12:23.918637+00:00,2026-07-18T00:12:23.918637+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/qu.wikipedia/all-access/user/daily/2026061700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/qu.wikipedia/all-access/user/daily/2026061700/2026071600
nv,nv,nv,nv,nav,nav,nav,I,L,Navajo,iso_registry_crosswalk,high,,Diné bizaad,Navajo,https://nv.wikipedia.org,https://nv.wikipedia.org/w/api.php,nv.wikipedia,nvwiki,Wikipedia,active,True,False,22667,36574,308920,21049,19,2,736,99893,1598430,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:10:07.115436+00:00,2026-07-18T00:10:07.115436+00:00,
xmf,xmf,xmf,,,,xmf,I,L,Mingrelian,direct_iso_639_3,high,,მარგალური,Mingrelian,https://xmf.wikipedia.org,https://xmf.wikipedia.org/w/api.php,xmf.wikipedia,xmfwiki,ვიკიპედია,active,True,False,22403,42536,251086,23151,27,3,0,146994,2662695,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:15:38.796728+00:00,2026-07-18T00:15:38.796728+00:00,
bcl,bcl,bcl,,,,bcl,I,L,Central Bikol,direct_iso_639_3,high,,Bikol Central,Central Bikol,https://bcl.wikipedia.org,https://bcl.wikipedia.org/w/api.php,bcl.wikipedia,bclwiki,Wikipedia,active,True,False,22348,51624,306817,31869,75,4,798,326524,6298547,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:58:43.579555+00:00,2026-07-17T23:58:43.579555+00:00,
sd,sd,sd,sd,snd,snd,snd,I,L,Sindhi,iso_registry_crosswalk,high,,سنڌي,Sindhi,https://sd.wikipedia.org,https://sd.wikipedia.org/w/api.php,sd.wikipedia,sdwiki,وڪيپيڊيا,active,True,False,22018,83976,395271,22249,46,4,159,226876,3235849,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:06.778575+00:00,2026-07-18T00:13:06.778575+00:00,
os,os,os,os,oss,oss,oss,I,L,Iron Ossetic,iso_registry_crosswalk,high,,ирон,Ossetic,https://os.wikipedia.org,https://os.wikipedia.org/w/api.php,os.wikipedia,oswiki,Википеди,active,True,False,21756,77714,593800,28235,25,3,149,741430,3404465,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:10:18.498966+00:00,2026-07-18T00:10:18.498966+00:00,
ps,ps,ps,ps,pus,pus,pus,M,L,Pushto,iso_registry_crosswalk,high,,پښتو,Pashto,https://ps.wikipedia.org,https://ps.wikipedia.org/w/api.php,ps.wikipedia,pswiki,ويکيپېډيا,active,True,False,21325,77138,364644,39454,55,3,1819,265440,,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:10:43.822842+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ps.wikipedia/all-access/user/daily/2025071700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ps.wikipedia/all-access/user/daily/2025071700/2026071600
frr,frr,frr,,frr,frr,frr,I,L,Northern Frisian,direct_iso_639_3,high,,Nordfriisk,Northern Frisian,https://frr.wikipedia.org,https://frr.wikipedia.org/w/api.php,frr.wikipedia,frrwiki,Wikipedia,active,True,False,21281,53039,281867,24584,28,4,1486,211380,5764162,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:03:38.466361+00:00,2026-07-18T00:03:38.466361+00:00,
or,or,or,or,ori,ori,ori,M,L,Oriya (macrolanguage),iso_registry_crosswalk,high,,ଓଡ଼ିଆ,Odia,https://or.wikipedia.org,https://or.wikipedia.org/w/api.php,or.wikipedia,orwiki,ଉଇକିପିଡ଼ିଆ,active,True,False,20962,87796,588174,41952,67,4,170,375640,5446495,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:10:17.809472+00:00,2026-07-18T00:10:17.809472+00:00,
ff,ff,ff,ff,ful,ful,ful,M,L,Fulah,iso_registry_crosswalk,high,,Fulfulde,Fula,https://ff.wikipedia.org,https://ff.wikipedia.org/w/api.php,ff.wikipedia,ffwiki,Wikipedia,active,True,False,20580,36729,170793,13923,47,3,0,1225329,4177221,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:03:19.321933+00:00,2026-07-18T00:03:19.321933+00:00,
shn,shn,shn,,shn,shn,shn,I,L,Shan,direct_iso_639_3,high,,တႆး,Shan,https://shn.wikipedia.org,https://shn.wikipedia.org/w/api.php,shn.wikipedia,shnwiki,ဝီႇၶီႇၽီးတီးယႃး,active,True,False,19379,40571,133765,6615,31,2,79,125923,2111968,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:18.154593+00:00,2026-07-18T00:13:18.154593+00:00,
tum,tum,tum,,tum,tum,tum,I,L,Tumbuka,direct_iso_639_3,high,,chiTumbuka,Tumbuka,https://tum.wikipedia.org,https://tum.wikipedia.org/w/api.php,tum.wikipedia,tumwiki,Wikipedia,active,True,False,19245,39951,108867,11722,30,2,138,,22656592,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:14:31.928982+00:00,2026-07-18T00:14:31.928982+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/tum.wikipedia/all-access/user/daily/2026061700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/tum.wikipedia/all-access/user/daily/2026061700/2026071600
ary,ary,ary,,,,ary,I,L,Moroccan Arabic,direct_iso_639_3,high,,الدارجة,Moroccan Arabic,https://ary.wikipedia.org,https://ary.wikipedia.org/w/api.php,ary.wikipedia,arywiki,ويكيپيديا,active,True,False,19188,106836,571353,20868,49,3,346,437609,3908515,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:58:03.057278+00:00,2026-07-17T23:58:03.057278+00:00,
sah,sah,sah,,sah,sah,sah,I,L,Yakut,direct_iso_639_3,high,,саха тыла,Yakut,https://sah.wikipedia.org,https://sah.wikipedia.org/w/api.php,sah.wikipedia,sahwiki,Бикипиэдьийэ,active,True,False,18211,55312,428590,29154,40,4,1765,288937,3192473,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:03.081394+00:00,2026-07-18T00:13:03.081394+00:00,
sgs,sgs,sgs,,,,sgs,I,L,Samogitian,direct_iso_639_3,high,,žemaitėška,Samogitian,https://bat-smg.wikipedia.org,https://bat-smg.wikipedia.org/w/api.php,bat-smg.wikipedia,bat_smgwiki,Wikipedia,active,True,False,17275,30079,362805,29093,25,3,109,127004,2165753,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:16.087911+00:00,2026-07-18T00:13:16.087911+00:00,
cdo,cdo,cdo,,,,cdo,I,L,Min Dong Chinese,direct_iso_639_3,high,,閩東語 / Mìng-dĕ̤ng-ngṳ̄,Mindong,https://cdo.wikipedia.org,https://cdo.wikipedia.org/w/api.php,cdo.wikipedia,cdowiki,Wikipedia,active,True,False,16725,33630,105178,25231,17,3,0,810104,3930524,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:59:50.186813+00:00,2026-07-17T23:59:50.186813+00:00,
gd,gd,gd,gd,gla,gla,gla,I,L,Scottish Gaelic,iso_registry_crosswalk,high,,Gàidhlig,Scottish Gaelic,https://gd.wikipedia.org,https://gd.wikipedia.org/w/api.php,gd.wikipedia,gdwiki,Uicipeid,active,True,False,16057,32896,582180,32470,29,5,290,277207,4095506,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:03:43.318800+00:00,2026-07-18T00:03:43.318800+00:00,
bug,bug,bug,,bug,bug,bug,I,L,Buginese,direct_iso_639_3,high,,Basa Ugi,Buginese,https://bug.wikipedia.org,https://bug.wikipedia.org/w/api.php,bug.wikipedia,bugwiki,Wikipedia,active,True,False,15959,20526,210563,15381,28,1,0,86920,3461612,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:59:47.246212+00:00,2026-07-17T23:59:47.246212+00:00,
yi,yi,yi,yi,yid,yid,yid,M,L,Yiddish,iso_registry_crosswalk,high,,ייִדיש,Yiddish,https://yi.wikipedia.org,https://yi.wikipedia.org/w/api.php,yi.wikipedia,yiwiki,װיקיפּעדיע,active,True,False,15756,44597,599846,61446,48,3,984,565757,3954411,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:15:39.512461+00:00,2026-07-18T00:15:39.512461+00:00,
am,am,am,am,amh,amh,amh,I,L,Amharic,iso_registry_crosswalk,high,,አማርኛ,Amharic,https://am.wikipedia.org,https://am.wikipedia.org/w/api.php,am.wikipedia,amwiki,ውክፔዲያ,active,True,False,15700,46751,393544,56820,60,1,1357,329809,,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:57:48.386731+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/am.wikipedia/all-access/user/daily/2025071700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/am.wikipedia/all-access/user/daily/2025071700/2026071600
sat,sat,sat,,sat,sat,sat,I,L,Santali,direct_iso_639_3,high,,ᱥᱟᱱᱛᱟᱲᱤ,Santali,https://sat.wikipedia.org,https://sat.wikipedia.org/w/api.php,sat.wikipedia,satwiki,ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ,active,True,False,15541,33366,191187,11194,52,2,0,201834,2427758,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:03.815399+00:00,2026-07-18T00:13:03.815399+00:00,
ilo,ilo,ilo,,ilo,ilo,ilo,I,L,Iloko,direct_iso_639_3,high,,Ilokano,Iloko,https://ilo.wikipedia.org,https://ilo.wikipedia.org/w/api.php,ilo.wikipedia,ilowiki,Wikipedia,active,True,False,15527,70742,405734,20149,41,2,0,,3398224,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:05:52.202844+00:00,2026-07-18T00:05:52.202844+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ilo.wikipedia/all-access/user/daily/2026061700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ilo.wikipedia/all-access/user/daily/2026061700/2026071600
kaa,kaa,kaa,,kaa,kaa,kaa,I,L,Kara-Kalpak,direct_iso_639_3,high,,Qaraqalpaqsha,Kara-Kalpak,https://kaa.wikipedia.org,https://kaa.wikipedia.org/w/api.php,kaa.wikipedia,kaawiki,Wikipedia,active,True,False,15452,43700,264874,16231,26,4,90,177159,3074538,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:06:28.991572+00:00,2026-07-18T00:06:28.991572+00:00,
li,li,li,li,lim,lim,lim,I,L,Limburgan,iso_registry_crosswalk,high,,Limburgs,Limburgish,https://li.wikipedia.org,https://li.wikipedia.org/w/api.php,li.wikipedia,liwiki,Wikipedia,active,True,False,15213,68823,485405,33716,39,7,622,203943,4856633,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:08:44.692729+00:00,2026-07-18T00:08:44.692729+00:00,
gor,gor,gor,,gor,gor,gor,I,L,Gorontalo,direct_iso_639_3,high,,Bahasa Hulontalo,Gorontalo,https://gor.wikipedia.org,https://gor.wikipedia.org/w/api.php,gor.wikipedia,gorwiki,Wikipedia,active,True,False,15106,25048,67505,8671,20,3,0,166905,2304769,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:03:54.007175+00:00,2026-07-18T00:03:54.007175+00:00,
nap,nap,nap,,nap,nap,nap,I,L,Neapolitan,direct_iso_639_3,high,,Napulitano,Neapolitan,https://nap.wikipedia.org,https://nap.wikipedia.org/w/api.php,nap.wikipedia,napwiki,Wikipedia,active,True,False,14967,24243,671936,34847,33,3,288,115379,5067326,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:33.912784+00:00,2026-07-18T00:09:33.912784+00:00,
dag,dag,dag,,,,dag,I,L,Dagbani,direct_iso_639_3,high,,dagbanli,Dagbani,https://dag.wikipedia.org,https://dag.wikipedia.org/w/api.php,dag.wikipedia,dagwiki,Dagbani Wikipedia,active,True,False,14472,25245,143818,8399,49,1,0,306120,5675385,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:02:13.670898+00:00,2026-07-18T00:02:13.670898+00:00,
mai,mai,mai,,mai,mai,mai,I,L,Maithili,direct_iso_639_3,high,,मैथिली,Maithili,https://mai.wikipedia.org,https://mai.wikipedia.org/w/api.php,mai.wikipedia,maiwiki,विकिपिडिया,active,True,False,14354,46082,274989,17344,37,4,126,285343,2615718,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:10.090255+00:00,2026-07-18T00:09:10.090255+00:00,
hsb,hsb,hsb,,hsb,hsb,hsb,I,L,Upper Sorbian,direct_iso_639_3,high,,hornjoserbsce,Upper Sorbian,https://hsb.wikipedia.org,https://hsb.wikipedia.org/w/api.php,hsb.wikipedia,hsbwiki,Wikipedija,active,True,False,14268,36516,390365,28407,26,4,126,135897,3088889,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:05:12.465990+00:00,2026-07-18T00:05:12.465990+00:00,
fo,fo,fo,fo,fao,fao,fao,I,L,Faroese,iso_registry_crosswalk,high,,føroyskt,Faroese,https://fo.wikipedia.org,https://fo.wikipedia.org/w/api.php,fo.wikipedia,fowiki,Wikipedia,active,True,False,14219,41088,388094,34971,46,3,0,670770,4625591,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:03:21.395388+00:00,2026-07-18T00:03:21.395388+00:00,
eml,egl,egl,,,,egl,I,L,Emilian,direct_iso_639_3,high,,emiliàn e rumagnòl,Emiliano-Romagnolo,https://eml.wikipedia.org,https://eml.wikipedia.org/w/api.php,eml.wikipedia,emlwiki,Wikipedia,active,True,False,14178,37659,172890,31588,27,3,2952,206547,2340118,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:02:43.694670+00:00,2026-07-18T00:02:43.694670+00:00,
lzh,lzh,lzh,,,,lzh,I,H,Literary Chinese,direct_iso_639_3,high,,文言,Literary Chinese,https://zh-classical.wikipedia.org,https://zh-classical.wikipedia.org/w/api.php,zh-classical.wikipedia,zh_classicalwiki,維基大典,active,True,False,14097,122659,443036,119136,68,6,0,918056,9690061,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:00.843350+00:00,2026-07-18T00:09:00.843350+00:00,
hyw,hyw,hyw,,,,hyw,I,L,Western Armenian,direct_iso_639_3,high,,Արեւմտահայերէն,Western Armenian,https://hyw.wikipedia.org,https://hyw.wikipedia.org/w/api.php,hyw.wikipedia,hywwiki,Ուիքիփետիա,active,True,False,13986,30495,241666,14628,37,5,0,120224,1892832,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:05:23.649067+00:00,2026-07-18T00:05:23.649067+00:00,
map-bms,jv-x-bms,jv,jv,jav,jav,jav,I,L,Javanese,variety_mapping,high,Banyumasan is generally classified within Javanese; review before treating as one-to-one.,Basa Banyumasan,Banyumasan,https://map-bms.wikipedia.org,https://map-bms.wikipedia.org/w/api.php,map-bms.wikipedia,map_bmswiki,Wikipedia,active,True,False,13973,30426,222210,20062,20,1,452,160424,2268189,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:10.819380+00:00,2026-07-18T00:09:10.819380+00:00,
ie,ie,ie,ie,ile,ile,ile,I,C,Interlingue,iso_registry_crosswalk,high,,Interlingue,Interlingue,https://ie.wikipedia.org,https://ie.wikipedia.org/w/api.php,ie.wikipedia,iewiki,Wikipedia,active,True,False,13712,18010,168331,24593,27,1,0,1729864,,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:05:42.175278+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ie.wikipedia/all-access/user/daily/2025071700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ie.wikipedia/all-access/user/daily/2025071700/2026071600
ace,ace,ace,,ace,ace,ace,I,L,Achinese,direct_iso_639_3,high,,Acèh,Acehnese,https://ace.wikipedia.org,https://ace.wikipedia.org/w/api.php,ace.wikipedia,acewiki,Wikipedia,active,True,False,13073,28314,158102,33426,41,3,0,529631,3006505,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:57:38.101805+00:00,2026-07-17T23:57:38.101805+00:00,
wa,wa,wa,wa,wln,wln,wln,I,L,Walloon,iso_registry_crosswalk,high,,walon,Walloon,https://wa.wikipedia.org,https://wa.wikipedia.org/w/api.php,wa.wikipedia,wawiki,Wikipedia,active,True,False,12987,31048,425218,28796,35,4,770,199408,3356788,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:15:27.267382+00:00,2026-07-18T00:15:27.267382+00:00,
sa,sa,sa,sa,san,san,san,M,H,Sanskrit,iso_registry_crosswalk,high,,संस्कृतम्,Sanskrit,https://sa.wikipedia.org,https://sa.wikipedia.org/w/api.php,sa.wikipedia,sawiki,विकिपीडिया,active,True,False,12517,82609,499239,46060,42,3,445,160025,2833998,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:02.398669+00:00,2026-07-18T00:13:02.398669+00:00,
zu,zu,zu,zu,zul,zul,zul,I,L,Zulu,iso_registry_crosswalk,high,,isiZulu,Zulu,https://zu.wikipedia.org,https://zu.wikipedia.org/w/api.php,zu.wikipedia,zuwiki,Wikipedia,active,True,False,12421,27528,126100,26479,52,2,0,259984,4773040,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:15:51.744818+00:00,2026-07-18T00:15:51.744818+00:00,
hif,hif,hif,,,,hif,I,L,Fiji Hindi,direct_iso_639_3,high,,Fiji Hindi,Fiji Hindi,https://hif.wikipedia.org,https://hif.wikipedia.org/w/api.php,hif.wikipedia,hifwiki,Wikipedia,active,True,False,12387,57273,336171,40417,66,3,187,592443,13778860,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:05:11.007965+00:00,2026-07-18T00:05:11.007965+00:00,
so,so,so,so,som,som,som,I,L,Somali,iso_registry_crosswalk,high,,Soomaaliga,Somali,https://so.wikipedia.org,https://so.wikipedia.org/w/api.php,so.wikipedia,sowiki,Wikipedia,active,True,False,12264,33564,302593,46087,142,1,0,2469403,12011329,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:31.654749+00:00,2026-07-18T00:13:31.654749+00:00,
zgh,zgh,zgh,,zgh,zgh,zgh,I,L,Standard Moroccan Tamazight,direct_iso_639_3,high,,ⵜⴰⵎⴰⵣⵉⵖⵜ ⵜⴰⵏⴰⵡⴰⵢⵜ,Standard Moroccan Tamazight,https://zgh.wikipedia.org,https://zgh.wikipedia.org/w/api.php,zgh.wikipedia,zghwiki,ⵡⵉⴽⵉⴱⵉⴷⵢⴰ,active,True,False,12241,52275,177399,47317,45,4,0,1614272,4438195,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:15:50.304581+00:00,2026-07-18T00:15:50.304581+00:00,
bjn,bjn,bjn,,,,bjn,I,L,Banjar,direct_iso_639_3,high,,Banjar,Banjar,https://bjn.wikipedia.org,https://bjn.wikipedia.org/w/api.php,bjn.wikipedia,bjnwiki,Wikipidia,active,True,False,12200,36724,112421,17570,85,2,2,155884,2227138,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:58:56.196194+00:00,2026-07-17T23:58:56.196194+00:00,
